ID	ensembleID	na	ns	Na	Ns	cNa	cNs	dnds	Pvalue	PvalueAdj	Gene_Name	
PD30272_3	ENST00000269305	6	1	2577	831	2507.002057	805.4106414	1.46379335527605	0.536213459247441	0.699133431277194	TP53
PD30272_40	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_41	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_42	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_43	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_44	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_45	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_46	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_47	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_48	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_49	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_4	ENST00000269305	6	1	2577	831	2508.122882	806.6087952	1.46479578531272	0.535544958192457	0.699449207227342	TP53
PD30272_50	ENST00000269305	6	1	2577	831	2503.557291	814.007085	1.47542056008815	0.528520820315042	0.714096044554755	TP53
PD30272_5	ENST00000269305	6	1	2577	831	2506.876329	809.1027667	1.46826009006526	0.533242397029652	0.714410009951161	TP53
PD30272_6	ENST00000269305	6	1	2577	831	2504.237353	811.0192492	1.47157633428208	0.531049401051406	0.714413130683028	TP53
PD30272_7	ENST00000269305	6	1	2577	831	2506.168801	812.1185171	1.47214343675807	0.530675469852549	0.714092435831284	TP53
PD30272_8	ENST00000269305	6	1	2577	831	2506.168801	812.1185171	1.47214343675807	0.530675469852549	0.714092435831284	TP53
PD30272_9	ENST00000269305	6	1	2577	831	2506.168801	812.1185171	1.47214343675807	0.530675469852549	0.714092435831284	TP53
PD30273_10	ENST00000269305	83	1	2577	831	2505.411369	883.1236791	15.1281896602386	2.07101057350954e-07	6.93788542125694e-06	TP53
PD30273_11	ENST00000269305	84	1	2577	831	2511.625677	882.6476649	15.2598435010744	1.80689764604056e-07	6.05310711423589e-06	TP53
PD30273_12	ENST00000269305	85	1	2577	831	2511.556782	882.5730131	15.4347023828307	1.50851537202071e-07	5.05352649626938e-06	TP53
PD30273_13	ENST00000269305	85	1	2577	831	2512.844672	881.1142514	15.4023758220182	1.55912909446442e-07	5.22308246645579e-06	TP53
PD30273_14	ENST00000269305	85	1	2577	831	2511.766903	879.5656004	15.3825665201466	1.5909818423383e-07	5.32978917183329e-06	TP53
PD30273_15	ENST00000269305	85	1	2577	831	2511.429129	879.3971174	15.3817169706006	1.59236238018387e-07	5.33441397361597e-06	TP53
PD30273_16	ENST00000269305	85	1	2577	831	2512.266424	879.9349055	15.385854910327	1.58564942786718e-07	5.31192558335506e-06	TP53
PD30273_17	ENST00000269305	85	1	2577	831	2509.949005	885.2773202	15.4900599707602	1.42563572821204e-07	4.77587968951033e-06	TP53
PD30273_18	ENST00000269305	85	1	2577	831	2512.760118	884.0616205	15.4527281184148	1.48101087997548e-07	4.96138644791785e-06	TP53
PD30273_19	ENST00000269305	85	1	2577	831	2512.904331	885.3520703	15.47369498853	1.44965018698781e-07	4.85632812640915e-06	TP53
PD30273_1	ENST00000269305	14	0	2577	831	2416.549876	817.9145738	5.73849273583129	0.0294949016209134	0.73767841404112	TP53
PD30273_20	ENST00000269305	85	1	2577	831	2510.234211	886.0049391	15.5006759316492	1.41027112662923e-07	4.72440827420793e-06	TP53
PD30273_21	ENST00000269305	85	1	2577	831	2510.234211	886.0049391	15.5006759316492	1.41027112662923e-07	4.72440827420793e-06	TP53
PD30273_22	ENST00000269305	85	1	2577	831	2510.234211	886.0049391	15.5006759316492	1.41027112662923e-07	4.72440827420793e-06	TP53
PD30273_23	ENST00000269305	85	1	2577	831	2510.234211	886.0049391	15.5006759316492	1.41027112662923e-07	4.72440827420793e-06	TP53
PD30273_24	ENST00000269305	85	1	2577	831	2509.057166	887.5092727	15.5331943810921	1.36423166884826e-07	4.57017609064168e-06	TP53
PD30273_25	ENST00000269305	85	1	2577	831	2509.057166	887.5092727	15.5331943810921	1.36423166884826e-07	4.57017609064168e-06	TP53
PD30273_26	ENST00000269305	85	1	2577	831	2509.057166	887.5092727	15.5331943810921	1.36423166884826e-07	4.57017609064168e-06	TP53
PD30273_27	ENST00000269305	85	1	2577	831	2509.057166	887.5092727	15.5331943810921	1.36423166884826e-07	4.57017609064168e-06	TP53
PD30273_28	ENST00000269305	85	1	2577	831	2509.057166	887.5092727	15.5331943810921	1.36423166884826e-07	4.57017609064168e-06	TP53
PD30273_29	ENST00000269305	86	1	2577	831	2507.988461	888.181506	15.7280623901961	1.1160260122138e-07	3.73868714091622e-06	TP53
PD30273_2	ENST00000269305	43	1	2577	831	2478.659541	861.1801571	7.96991390765191	0.0003634809127947	0.0121766105786224	TP53
PD30273_30	ENST00000269305	86	1	2577	831	2507.988461	888.181506	15.7280623901961	1.1160260122138e-07	3.73868714091622e-06	TP53
PD30273_31	ENST00000269305	86	1	2577	831	2507.988461	888.181506	15.7280623901961	1.1160260122138e-07	3.73868714091622e-06	TP53
PD30273_32	ENST00000269305	86	1	2577	831	2508.43493	888.5527907	15.7317166146702	1.11187250275907e-07	3.72477288424289e-06	TP53
PD30273_33	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_34	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_35	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_36	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_37	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_38	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_39	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_3	ENST00000269305	59	1	2577	831	2470.298454	881.6573584	11.0286436263138	1.46208762134741e-05	0.000489799353151382	TP53
PD30273_40	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_41	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_42	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_43	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_44	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_45	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_46	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_47	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_48	ENST00000269305	86	1	2577	831	2507.450499	888.0715788	15.7294443713363	1.11445338305324e-07	3.73341883322835e-06	TP53
PD30273_49	ENST00000269305	86	1	2577	831	2508.261818	886.9241995	15.7048483554678	1.14277734808218e-07	3.8283041160753e-06	TP53
PD30273_4	ENST00000269305	67	1	2577	831	2481.301464	884.0714094	12.4358299040201	3.37380072076489e-06	0.000113022324145624	TP53
PD30273_50	ENST00000269305	86	1	2577	831	2507.023637	887.3340032	15.7193866760898	1.12594948490255e-07	3.77193077442355e-06	TP53
PD30273_5	ENST00000269305	74	1	2577	831	2478.246832	885.3665975	13.7184428461725	8.91910654811514e-07	2.98790069361857e-05	TP53
PD30273_6	ENST00000269305	77	1	2577	831	2487.204123	887.5481083	14.2385596355213	5.2047483969096e-07	1.74359071296472e-05	TP53
PD30273_7	ENST00000269305	79	1	2577	831	2492.550218	885.8670455	14.53853292285	3.81391232599957e-07	1.27766062920985e-05	TP53
PD30273_8	ENST00000269305	80	1	2577	831	2495.869183	883.1185477	14.6532826113667	3.38479573980209e-07	1.1339065728337e-05	TP53
PD30273_9	ENST00000269305	82	1	2577	831	2504.839747	883.031489	14.9537354504859	2.47992354016267e-07	8.30774385954494e-06	TP53
PD30274_10	ENST00000269305	24	1	2577	831	2484.903572	1033.342317	5.49017665865386	0.0053495038184996	0.168509370282738	TP53
PD30274_11	ENST00000269305	24	1	2577	831	2485.019399	1033.549668	5.49094535076505	0.005345178035367	0.168373108114061	TP53
PD30274_12	ENST00000269305	24	1	2577	831	2493.03309	1034.444899	5.47921140228428	0.0054115988860484	0.170465364910524	TP53
PD30274_13	ENST00000269305	24	1	2577	831	2497.056412	1037.16284	5.4842502637061	0.00538297395912317	0.16956367971238	TP53
PD30274_14	ENST00000269305	24	1	2577	831	2495.638836	1038.005075	5.49113121671264	0.00534413261586414	0.16834017739972	TP53
PD30274_15	ENST00000269305	24	1	2577	831	2498.105422	1035.977788	5.47646470261734	0.00542726748345232	0.170958925728748	TP53
PD30274_16	ENST00000269305	26	1	2577	831	2499.61356	1035.107269	5.88338994168363	0.00349047558998095	0.1099499810844	TP53
PD30274_17	ENST00000269305	26	1	2577	831	2499.61356	1035.107269	5.88338994168363	0.00349047558998095	0.1099499810844	TP53
PD30274_18	ENST00000269305	26	1	2577	831	2499.61356	1035.107269	5.88338994168363	0.00349047558998095	0.1099499810844	TP53
PD30274_19	ENST00000269305	26	1	2577	831	2499.61356	1035.107269	5.88338994168363	0.00349047558998095	0.1099499810844	TP53
PD30274_1	ENST00000269305	4	0	2577	831	2562.818637	1092.730312	2.70551329106789	0.19156853438093	0.674570892951165	TP53
PD30274_20	ENST00000269305	26	1	2577	831	2499.61356	1035.107269	5.88338994168363	0.00349047558998095	0.1099499810844	TP53
PD30274_21	ENST00000269305	26	1	2577	831	2499.933716	1034.549418	5.87979961145498	0.00350364725859984	0.110364888645895	TP53
PD30274_22	ENST00000269305	26	1	2577	831	2500.039047	1034.744072	5.88058513611688	0.00350076114367231	0.110273976025678	TP53
PD30274_23	ENST00000269305	26	1	2577	831	2504.411045	1032.509203	5.85959129624426	0.00357873007926762	0.11272999749693	TP53
PD30274_24	ENST00000269305	26	1	2577	831	2504.411045	1032.509203	5.85959129624426	0.00357873007926762	0.11272999749693	TP53
PD30274_25	ENST00000269305	26	1	2577	831	2504.187735	1033.240612	5.86386620230771	0.00356271204877142	0.1122254295363	TP53
PD30274_26	ENST00000269305	26	1	2577	831	2503.965386	1033.968876	5.86812348251846	0.00354683228649637	0.111725217024636	TP53
PD30274_27	ENST00000269305	26	1	2577	831	2503.965386	1033.968876	5.86812348251846	0.00354683228649637	0.111725217024636	TP53
PD30274_28	ENST00000269305	26	1	2577	831	2506.619	1031.750058	5.85093317093663	0.00361139602071915	0.113758974652653	TP53
PD30274_29	ENST00000269305	26	1	2577	831	2508.303984	1030.951239	5.84319850882954	0.00364083343607061	0.114686253236224	TP53
PD30274_2	ENST00000269305	12	0	2577	831	2510.800187	1060.93031	6.07056028827674	0.0243355166694765	0.47048665560988	TP53
PD30274_30	ENST00000269305	26	1	2577	831	2508.303984	1030.951239	5.84319850882954	0.00364083343607061	0.114686253236224	TP53
PD30274_31	ENST00000269305	26	1	2577	831	2510.936987	1028.748351	5.82619043498123	0.00370642316475634	0.116752329689825	TP53
PD30274_32	ENST00000269305	26	1	2577	831	2510.936987	1028.748351	5.82619043498123	0.00370642316475634	0.116752329689825	TP53
PD30274_33	ENST00000269305	26	1	2577	831	2510.936987	1028.748351	5.82619043498123	0.00370642316475634	0.116752329689825	TP53
PD30274_34	ENST00000269305	26	1	2577	831	2510.936987	1028.748351	5.82619043498123	0.00370642316475634	0.116752329689825	TP53
PD30274_35	ENST00000269305	26	1	2577	831	2510.936987	1028.748351	5.82619043498123	0.00370642316475634	0.116752329689825	TP53
PD30274_36	ENST00000269305	26	1	2577	831	2510.936987	1028.748351	5.82619043498123	0.00370642316475634	0.116752329689825	TP53
PD30274_37	ENST00000269305	26	1	2577	831	2510.936987	1028.748351	5.82619043498123	0.00370642316475634	0.116752329689825	TP53
PD30274_38	ENST00000269305	26	1	2577	831	2510.936987	1028.748351	5.82619043498123	0.00370642316475634	0.116752329689825	TP53
PD30274_39	ENST00000269305	26	1	2577	831	2510.936987	1028.748351	5.82619043498123	0.00370642316475634	0.116752329689825	TP53
PD30274_3	ENST00000269305	17	0	2577	831	2508.544175	1043.941586	8.07462405440797	0.00781832238801839	0.238458832834561	TP53
PD30274_40	ENST00000269305	27	1	2577	831	2514.830101	1027.710723	6.01691136311081	0.00301465123430075	0.0949615138804736	TP53
PD30274_41	ENST00000269305	27	1	2577	831	2514.830101	1027.710723	6.01691136311081	0.00301465123430075	0.0949615138804736	TP53
PD30274_42	ENST00000269305	27	1	2577	831	2515.385778	1026.705381	6.01029697501136	0.00303563030556224	0.0956223546252105	TP53
PD30274_43	ENST00000269305	27	1	2577	831	2515.385778	1026.705381	6.01029697501136	0.00303563030556224	0.0956223546252105	TP53
PD30274_44	ENST00000269305	27	1	2577	831	2515.592993	1027.992875	6.01675245205296	0.0030151535317464	0.0949773362500117	TP53
PD30274_45	ENST00000269305	27	1	2577	831	2515.592993	1027.992875	6.01675245205296	0.0030151535317464	0.0949773362500117	TP53
PD30274_46	ENST00000269305	27	1	2577	831	2515.592993	1027.992875	6.01675245205296	0.0030151535317464	0.0949773362500117	TP53
PD30274_47	ENST00000269305	27	1	2577	831	2515.592993	1027.992875	6.01675245205296	0.0030151535317464	0.0949773362500117	TP53
PD30274_48	ENST00000269305	27	1	2577	831	2519.323886	1026.82165	6.00230653233286	0.00306117122150466	0.0964268934773968	TP53
PD30274_49	ENST00000269305	27	1	2577	831	2519.323886	1026.82165	6.00230653233286	0.00306117122150466	0.0964268934773968	TP53
PD30274_4	ENST00000269305	20	1	2577	831	2493.664555	1038.159242	4.66318722547668	0.0132194706181819	0.325365343865779	TP53
PD30274_50	ENST00000269305	27	1	2577	831	2519.323886	1026.82165	6.00230653233286	0.00306117122150466	0.0964268934773968	TP53
PD30274_5	ENST00000269305	21	1	2577	831	2510.224252	1023.253696	4.78016094555683	0.0115828191041639	0.335721492698368	TP53
PD30274_6	ENST00000269305	22	1	2577	831	2510.206491	1026.702766	4.99912406269847	0.009114371288121	0.282545509931751	TP53
PD30274_7	ENST00000269305	24	1	2577	831	2511.676503	1028.202216	5.41242665098898	0.00580593097041099	0.179983860082741	TP53
PD30274_8	ENST00000269305	24	1	2577	831	2501.605064	1029.69019	5.43934172816337	0.00564361329034482	0.174952012000689	TP53
PD30274_9	ENST00000269305	24	1	2577	831	2486.814391	1033.253791	5.48591512775269	0.00537354998294304	0.169266824462706	TP53
PD30986_10	ENST00000269305	72	3	2577	831	2627.446764	884.3824489	6.30868948452651	2.37531687067657e-05	0.000783854567323269	TP53
PD30986_11	ENST00000269305	72	3	2577	831	2625.219213	884.7262251	6.31618752938405	2.34019132649146e-05	0.000772263137742181	TP53
PD30986_12	ENST00000269305	72	3	2577	831	2623.003531	886.6971966	6.3348372295996	2.25506535760386e-05	0.000744171568009274	TP53
PD30986_13	ENST00000269305	72	3	2577	831	2621.057283	888.7483152	6.35344145370592	2.1732386664063e-05	0.000717168759914079	TP53
PD30986_14	ENST00000269305	73	3	2577	831	2619.005478	889.8689123	6.45086814857552	1.78143226066944e-05	0.000587872646020916	TP53
PD30986_15	ENST00000269305	73	3	2577	831	2618.29412	889.0972677	6.44717434018643	1.79455422423316e-05	0.000592202893996944	TP53
PD30986_16	ENST00000269305	73	3	2577	831	2619.574096	888.7965082	6.44205095187733	1.81291515584316e-05	0.000598262001428243	TP53
PD30986_17	ENST00000269305	73	3	2577	831	2619.574096	888.7965082	6.44205095187733	1.81291515584316e-05	0.000598262001428243	TP53
PD30986_18	ENST00000269305	74	3	2577	831	2623.148335	887.5161239	6.50929081976601	1.57797316003667e-05	0.000520731142812101	TP53
PD30986_19	ENST00000269305	74	3	2577	831	2622.859565	888.1451717	6.51441685849467	1.56197977012635e-05	0.000515453324141695	TP53
PD30986_1	ENST00000269305	13	1	2577	831	2572.844535	859.0281383	2.67023719194522	0.12233015403839	0.560679872675953	TP53
PD30986_20	ENST00000269305	74	3	2577	831	2620.480038	889.3227652	6.52841880785966	1.51911624022824e-05	0.000501308359275319	TP53
PD30986_21	ENST00000269305	74	3	2577	831	2620.480038	889.3227652	6.52841880785966	1.51911624022824e-05	0.000501308359275319	TP53
PD30986_22	ENST00000269305	74	3	2577	831	2620.480038	889.3227652	6.52841880785966	1.51911624022824e-05	0.000501308359275319	TP53
PD30986_23	ENST00000269305	74	3	2577	831	2620.480038	889.3227652	6.52841880785966	1.51911624022824e-05	0.000501308359275319	TP53
PD30986_24	ENST00000269305	74	3	2577	831	2619.544686	890.0219931	6.53559877613403	1.49759573857585e-05	0.000494206593730031	TP53
PD30986_25	ENST00000269305	74	3	2577	831	2619.87324	889.616516	6.53194726932666	1.5085019408804e-05	0.000497805640490532	TP53
PD30986_26	ENST00000269305	74	3	2577	831	2619.87324	889.616516	6.53194726932666	1.5085019408804e-05	0.000497805640490532	TP53
PD30986_27	ENST00000269305	74	3	2577	831	2621.15584	889.0936019	6.525182644291	1.52891703534135e-05	0.000504542621662647	TP53
PD30986_28	ENST00000269305	74	3	2577	831	2621.15584	889.0936019	6.525182644291	1.52891703534135e-05	0.000504542621662647	TP53
PD30986_29	ENST00000269305	74	3	2577	831	2622.59096	887.9537384	6.51370806997672	1.56418149627268e-05	0.000516179893769984	TP53
PD30986_2	ENST00000269305	44	2	2577	831	2593.690532	836.6084079	5.0641431573328	0.00154944767418545	0.0335713662740182	TP53
PD30986_30	ENST00000269305	74	3	2577	831	2622.59096	887.9537384	6.51370806997672	1.56418149627268e-05	0.000516179893769984	TP53
PD30986_31	ENST00000269305	74	3	2577	831	2622.59096	887.9537384	6.51370806997672	1.56418149627268e-05	0.000516179893769984	TP53
PD30986_32	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_33	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_34	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_35	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_36	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_37	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_38	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_39	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_3	ENST00000269305	52	2	2577	831	2597.881831	857.7198826	6.0561281326682	0.00032770137976879	0.00710019656165712	TP53
PD30986_40	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_41	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_42	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_43	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_44	ENST00000269305	74	3	2577	831	2622.332947	888.7542799	6.5199720098319	1.54483088041859e-05	0.000509794190538135	TP53
PD30986_45	ENST00000269305	74	3	2577	831	2622.038073	890.3219548	6.53173798596097	1.50912942764463e-05	0.000498012711122727	TP53
PD30986_46	ENST00000269305	74	3	2577	831	2622.038073	890.3219548	6.53173798596097	1.50912942764463e-05	0.000498012711122727	TP53
PD30986_47	ENST00000269305	74	3	2577	831	2622.038073	890.3219548	6.53173798596097	1.50912942764463e-05	0.000498012711122727	TP53
PD30986_48	ENST00000269305	74	3	2577	831	2622.038073	890.3219548	6.53173798596097	1.50912942764463e-05	0.000498012711122727	TP53
PD30986_49	ENST00000269305	74	3	2577	831	2622.038073	890.3219548	6.53173798596097	1.50912942764463e-05	0.000498012711122727	TP53
PD30986_4	ENST00000269305	59	2	2577	831	2618.510359	863.2511478	6.81689468914312	9.96666198012393e-05	0.00219266563562726	TP53
PD30986_50	ENST00000269305	74	3	2577	831	2622.038073	890.3219548	6.53173798596097	1.50912942764463e-05	0.000498012711122727	TP53
PD30986_5	ENST00000269305	66	2	2577	831	2629.792956	866.5957493	7.58299397338564	3.01957274672024e-05	0.000996459006417678	TP53
PD30986_6	ENST00000269305	68	2	2577	831	2628.557743	874.6458494	7.87560854966794	1.9206911007673e-05	0.000633828063253208	TP53
PD30986_7	ENST00000269305	71	2	2577	831	2627.562832	876.2810677	8.22606635687865	1.11509140425299e-05	0.000367980163403487	TP53
PD30986_8	ENST00000269305	71	3	2577	831	2626.49053	876.6443469	6.17442157310006	3.11782951057244e-05	0.0010288837384889	TP53
PD30986_9	ENST00000269305	71	3	2577	831	2628.186429	882.1128399	6.20753129818212	2.91931939602211e-05	0.000963375400687296	TP53
PD30987_10	ENST00000269305	38	1	2577	831	2600.704517	859.1323289	6.77657396001669	0.00128763131404644	0.0424918333635326	TP53
PD30987_11	ENST00000269305	38	1	2577	831	2598.483912	863.4444537	6.81346784351382	0.00123876356216531	0.0408791975514552	TP53
PD30987_12	ENST00000269305	38	1	2577	831	2598.483912	863.4444537	6.81346784351382	0.00123876356216531	0.0408791975514552	TP53
PD30987_13	ENST00000269305	38	1	2577	831	2598.483912	863.4444537	6.81346784351382	0.00123876356216531	0.0408791975514552	TP53
PD30987_14	ENST00000269305	38	1	2577	831	2598.483912	863.4444537	6.81346784351382	0.00123876356216531	0.0408791975514552	TP53
PD30987_15	ENST00000269305	38	1	2577	831	2598.483912	863.4444537	6.81346784351382	0.00123876356216531	0.0408791975514552	TP53
PD30987_16	ENST00000269305	38	1	2577	831	2604.757148	866.0852442	6.81752547543062	0.00123350467096797	0.040705654141943	TP53
PD30987_17	ENST00000269305	38	1	2577	831	2604.757148	866.0852442	6.81752547543062	0.00123350467096797	0.040705654141943	TP53
PD30987_18	ENST00000269305	38	1	2577	831	2604.757148	866.0852442	6.81752547543062	0.00123350467096797	0.040705654141943	TP53
