ID	ensembleID	na	ns	Na	Ns	cNa	cNs	dnds	Pvalue	PvalueAdj	Gene_Name	
PD30273_45	ENST00000277541	139	2	16916	5288	18267.20855	7244.938805	18.7095490377118	1.20695793212856e-12	8.08661814526132e-11	NOTCH1
PD30273_46	ENST00000277541	139	2	16916	5288	18267.20855	7244.938805	18.7095490377118	1.20695793212856e-12	8.08661814526132e-11	NOTCH1
PD30273_47	ENST00000277541	139	2	16916	5288	18267.20855	7244.938805	18.7095490377118	1.20695793212856e-12	8.08661814526132e-11	NOTCH1
PD30273_48	ENST00000277541	139	2	16916	5288	18267.20855	7244.938805	18.7095490377118	1.20695793212856e-12	8.08661814526132e-11	NOTCH1
PD30273_49	ENST00000277541	140	2	16916	5288	18256.30039	7236.388603	18.8309548444059	1.00277995902881e-12	6.71862572549301e-11	NOTCH1
PD30273_4	ENST00000277541	91	2	16916	5288	17784.23931	6969.725626	12.2211069383846	2.4606613276664e-08	1.64864308953649e-06	NOTCH1
PD30273_50	ENST00000277541	141	2	16916	5288	18250.95047	7230.825866	18.9542164627148	8.30835778806108e-13	5.56659971800092e-11	NOTCH1
PD30273_5	ENST00000277541	99	2	16916	5288	17759.51561	7207.21506	13.7254833335326	2.4760965399387e-09	1.65898468175893e-07	NOTCH1
PD30273_6	ENST00000277541	106	2	16916	5288	17832.84498	7295.694391	14.7887498473243	4.87226540286547e-10	3.26441781991987e-08	NOTCH1
PD30273_7	ENST00000277541	112	2	16916	5288	17920.64907	7269.599459	15.477783667836	1.69242848798487e-10	1.13392708694986e-08	NOTCH1
PD30273_8	ENST00000277541	115	2	16916	5288	17958.14942	7264.943392	15.8410279281438	9.7015390952929e-11	6.50003119384624e-09	NOTCH1
PD30273_9	ENST00000277541	119	2	16916	5288	18109.20525	7266.851741	16.2507511187623	5.17085767634186e-11	3.46447464314905e-09	NOTCH1
PD30274_10	ENST00000277541	73	2	16916	5288	18298.33955	9283.347383	12.6784308599374	1.34897564689905e-08	8.49854657546404e-07	NOTCH1
PD30274_11	ENST00000277541	75	2	16916	5288	18324.56093	9287.498997	13.0041676202752	8.18120346124029e-09	5.15415818058138e-07	NOTCH1
PD30274_12	ENST00000277541	78	2	16916	5288	18479.35689	9262.621836	13.3656141193775	4.67750761004795e-09	2.94682979433021e-07	NOTCH1
PD30274_13	ENST00000277541	83	2	16916	5288	18705.40512	9216.32469	13.9649537903192	1.85318053951137e-09	1.16750373989217e-07	NOTCH1
PD30274_14	ENST00000277541	84	2	16916	5288	18733.17381	9215.990541	14.1082407657435	1.4870466527843e-09	9.36839391254108e-08	NOTCH1
PD30274_15	ENST00000277541	86	2	16916	5288	18830.02482	9206.821612	14.3497187992908	1.02466881471637e-09	6.45541353271312e-08	NOTCH1
PD30274_16	ENST00000277541	87	2	16916	5288	18937.79911	9216.05773	14.4461493272928	8.82237987391188e-10	5.55809932056448e-08	NOTCH1
PD30274_17	ENST00000277541	87	2	16916	5288	18937.79911	9216.05773	14.4461493272928	8.82237987391188e-10	5.55809932056448e-08	NOTCH1
PD30274_18	ENST00000277541	87	2	16916	5288	18937.79911	9216.05773	14.4461493272928	8.82237987391188e-10	5.55809932056448e-08	NOTCH1
PD30274_19	ENST00000277541	87	2	16916	5288	18937.79911	9216.05773	14.4461493272928	8.82237987391188e-10	5.55809932056448e-08	NOTCH1
PD30274_1	ENST00000277541	8	0	16916	5288	16334.82817	7239.225186	4.54541846937592	0.0597101038868333	0.674570892951165	NOTCH1
PD30274_20	ENST00000277541	87	2	16916	5288	18937.79911	9216.05773	14.4461493272928	8.82237987391188e-10	5.55809932056448e-08	NOTCH1
PD30274_21	ENST00000277541	88	2	16916	5288	18980.23366	9221.070078	14.5841970019948	7.13672248953185e-10	4.49613516840506e-08	NOTCH1
PD30274_22	ENST00000277541	89	2	16916	5288	19010.56214	9214.342195	14.7126460774049	5.85716576934897e-10	3.69001443468985e-08	NOTCH1
PD30274_23	ENST00000277541	89	2	16916	5288	19050.46771	9194.440808	14.6515335365835	6.41959371496378e-10	4.04434404042718e-08	NOTCH1
PD30274_24	ENST00000277541	89	2	16916	5288	19050.46771	9194.440808	14.6515335365835	6.41959371496378e-10	4.04434404042718e-08	NOTCH1
PD30274_25	ENST00000277541	90	2	16916	5288	19100.32748	9202.343744	14.7870285701859	5.21349059789022e-10	3.28449907667084e-08	NOTCH1
PD30274_26	ENST00000277541	91	2	16916	5288	19149.9728	9210.212688	14.9222026990381	4.23623088967941e-10	2.66882546049803e-08	NOTCH1
PD30274_27	ENST00000277541	91	2	16916	5288	19149.9728	9210.212688	14.9222026990381	4.23623088967941e-10	2.66882546049803e-08	NOTCH1
PD30274_28	ENST00000277541	91	2	16916	5288	19179.783	9195.79957	14.8767332051324	4.53535707330577e-10	2.85727495618263e-08	NOTCH1
PD30274_29	ENST00000277541	92	2	16916	5288	19216.7602	9177.518846	14.9790857051266	3.87146570066494e-10	2.43902339141891e-08	NOTCH1
PD30274_2	ENST00000277541	33	0	16916	5288	17656.03807	9277.141686	18.3394322341309	3.12631886571756e-05	0.00181326494211618	NOTCH1
PD30274_30	ENST00000277541	92	2	16916	5288	19216.7602	9177.518846	14.9790857051266	3.87146570066494e-10	2.43902339141891e-08	NOTCH1
PD30274_31	ENST00000277541	93	2	16916	5288	19246.30029	9163.237181	15.0925519016206	3.25025756715381e-10	2.0476622673069e-08	NOTCH1
PD30274_32	ENST00000277541	93	2	16916	5288	19246.30029	9163.237181	15.0925519016206	3.25025756715381e-10	2.0476622673069e-08	NOTCH1
PD30274_33	ENST00000277541	93	2	16916	5288	19246.30029	9163.237181	15.0925519016206	3.25025756715381e-10	2.0476622673069e-08	NOTCH1
PD30274_34	ENST00000277541	93	2	16916	5288	19246.30029	9163.237181	15.0925519016206	3.25025756715381e-10	2.0476622673069e-08	NOTCH1
PD30274_35	ENST00000277541	93	2	16916	5288	19246.30029	9163.237181	15.0925519016206	3.25025756715381e-10	2.0476622673069e-08	NOTCH1
PD30274_36	ENST00000277541	93	2	16916	5288	19246.30029	9163.237181	15.0925519016206	3.25025756715381e-10	2.0476622673069e-08	NOTCH1
PD30274_37	ENST00000277541	93	2	16916	5288	19246.30029	9163.237181	15.0925519016206	3.25025756715381e-10	2.0476622673069e-08	NOTCH1
PD30274_38	ENST00000277541	93	2	16916	5288	19246.30029	9163.237181	15.0925519016206	3.25025756715381e-10	2.0476622673069e-08	NOTCH1
PD30274_39	ENST00000277541	93	2	16916	5288	19246.30029	9163.237181	15.0925519016206	3.25025756715381e-10	2.0476622673069e-08	NOTCH1
PD30274_3	ENST00000277541	44	1	16916	5288	18223.64195	9385.972971	11.8309625994929	6.80986229028269e-06	0.000415401599707244	NOTCH1
PD30274_40	ENST00000277541	93	2	16916	5288	19264.21254	9187.622248	15.1180689718449	3.12813847387341e-10	1.97072723854025e-08	NOTCH1
PD30274_41	ENST00000277541	93	2	16916	5288	19264.21254	9187.622248	15.1180689718449	3.12813847387341e-10	1.97072723854025e-08	NOTCH1
PD30274_42	ENST00000277541	94	2	16916	5288	19256.69434	9177.130564	15.2658075123535	2.4946482927133e-10	1.57162842440938e-08	NOTCH1
PD30274_43	ENST00000277541	94	2	16916	5288	19256.69434	9177.130564	15.2658075123535	2.4946482927133e-10	1.57162842440938e-08	NOTCH1
PD30274_44	ENST00000277541	94	2	16916	5288	19253.95033	9226.99292	15.3490802253462	2.20158832952447e-10	1.38700064760041e-08	NOTCH1
PD30274_45	ENST00000277541	94	2	16916	5288	19253.95033	9226.99292	15.3490802253462	2.20158832952447e-10	1.38700064760041e-08	NOTCH1
PD30274_46	ENST00000277541	94	2	16916	5288	19253.95033	9226.99292	15.3490802253462	2.20158832952447e-10	1.38700064760041e-08	NOTCH1
PD30274_47	ENST00000277541	94	2	16916	5288	19253.95033	9226.99292	15.3490802253462	2.20158832952447e-10	1.38700064760041e-08	NOTCH1
PD30274_48	ENST00000277541	94	2	16916	5288	19283.62892	9227.578738	15.3269220223099	2.27602580688112e-10	1.4338962583351e-08	NOTCH1
PD30274_49	ENST00000277541	94	2	16916	5288	19283.62892	9227.578738	15.3269220223099	2.27602580688112e-10	1.4338962583351e-08	NOTCH1
PD30274_4	ENST00000277541	52	1	16916	5288	18371.58888	9423.387023	13.83624784434	8.48815769183345e-07	5.17777619201841e-05	NOTCH1
PD30274_50	ENST00000277541	94	2	16916	5288	19283.62892	9227.578738	15.3269220223099	2.27602580688112e-10	1.4338962583351e-08	NOTCH1
PD30274_5	ENST00000277541	58	2	16916	5288	18444.55203	9313.334113	10.0954458833411	7.14548551806568e-07	4.35874616602006e-05	NOTCH1
PD30274_6	ENST00000277541	65	2	16916	5288	18507.89521	9326.249709	11.2513086839729	1.20436139110774e-07	7.46704062486798e-06	NOTCH1
PD30274_7	ENST00000277541	66	2	16916	5288	18402.11414	9375.909447	11.5423719396986	7.73552496682398e-08	4.79602547943087e-06	NOTCH1
PD30274_8	ENST00000277541	69	2	16916	5288	18383.39226	9345.80368	12.0261417987063	3.6750289999707e-08	2.27851797998184e-06	NOTCH1
PD30274_9	ENST00000277541	72	2	16916	5288	18230.8805	9286.087067	12.5579809365031	1.62569319033721e-08	1.02418670991244e-06	NOTCH1
PD30986_10	ENST00000277541	159	2	16916	5288	20905.9916	8017.974786	20.6601693805649	6.10414718758119e-14	4.02873714380358e-12	NOTCH1
PD30986_11	ENST00000277541	161	2	16916	5288	20939.19439	8030.584055	20.9155328960899	4.13776770100443e-14	2.73092668266292e-12	NOTCH1
PD30986_12	ENST00000277541	162	2	16916	5288	20914.83806	8037.797691	21.0861153567386	3.19378426771816e-14	2.10789761669399e-12	NOTCH1
PD30986_13	ENST00000277541	167	2	16916	5288	20953.37521	8080.720961	21.8013209799084	1.07678025121723e-14	7.1067496580337e-13	NOTCH1
PD30986_14	ENST00000277541	169	2	16916	5288	20923.18483	8112.172726	22.1744504454902	6.11535271720117e-15	4.03613279335277e-13	NOTCH1
PD30986_15	ENST00000277541	170	2	16916	5288	21001.00191	8098.716703	22.1859707362251	5.99748321610364e-15	3.9583389226284e-13	NOTCH1
PD30986_16	ENST00000277541	171	2	16916	5288	21031.06411	8085.676255	22.247752124718	5.45354418127753e-15	3.59933915964317e-13	NOTCH1
PD30986_17	ENST00000277541	171	2	16916	5288	21031.06411	8085.676255	22.247752124718	5.45354418127753e-15	3.59933915964317e-13	NOTCH1
PD30986_18	ENST00000277541	173	2	16916	5288	21071.74812	8111.499431	22.5319250776206	3.54124321468844e-15	2.33722052169437e-13	NOTCH1
PD30986_19	ENST00000277541	174	2	16916	5288	21099.16845	8117.668136	22.6481820442549	2.96676585399443e-15	1.95806546363633e-13	NOTCH1
PD30986_1	ENST00000277541	25	0	16916	5288	17766.51551	5769.004292	9.11780493585374	0.00438325998244277	0.241079299034352	NOTCH1
PD30986_20	ENST00000277541	175	2	16916	5288	21087.3964	8120.280172	22.7961827552436	2.36958903708416e-15	1.56392876447554e-13	NOTCH1
PD30986_21	ENST00000277541	175	2	16916	5288	21087.3964	8120.280172	22.7961827552436	2.36958903708416e-15	1.56392876447554e-13	NOTCH1
PD30986_22	ENST00000277541	175	2	16916	5288	21087.3964	8120.280172	22.7961827552436	2.36958903708416e-15	1.56392876447554e-13	NOTCH1
PD30986_23	ENST00000277541	175	2	16916	5288	21087.3964	8120.280172	22.7961827552436	2.36958903708416e-15	1.56392876447554e-13	NOTCH1
PD30986_24	ENST00000277541	177	2	16916	5288	21143.47265	8129.454404	23.0182450210073	1.6896150694215e-15	1.11514594581819e-13	NOTCH1
PD30986_25	ENST00000277541	178	2	16916	5288	21136.98048	8124.911645	23.1406634244413	1.40253178630318e-15	9.25670978960101e-14	NOTCH1
PD30986_26	ENST00000277541	178	2	16916	5288	21136.98048	8124.911645	23.1406634244413	1.40253178630318e-15	9.25670978960101e-14	NOTCH1
PD30986_27	ENST00000277541	180	2	16916	5288	21157.98231	8120.56194	23.3616972510835	1.00169112008554e-15	6.61116139256456e-14	NOTCH1
PD30986_28	ENST00000277541	180	2	16916	5288	21157.98231	8120.56194	23.3616972510835	1.00169112008554e-15	6.61116139256456e-14	NOTCH1
PD30986_29	ENST00000277541	180	2	16916	5288	21173.21762	8113.348014	23.3246844627041	1.05905852335828e-15	6.98978625416462e-14	NOTCH1
PD30986_2	ENST00000277541	75	2	16916	5288	19544.08509	6611.898597	8.79100552232604	4.66184636126161e-06	0.000303020013482005	NOTCH1
PD30986_30	ENST00000277541	180	2	16916	5288	21173.21762	8113.348014	23.3246844627041	1.05905852335828e-15	6.98978625416462e-14	NOTCH1
PD30986_31	ENST00000277541	180	2	16916	5288	21173.21762	8113.348014	23.3246844627041	1.05905852335828e-15	6.98978625416462e-14	NOTCH1
PD30986_32	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_33	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_34	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_35	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_36	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_37	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_38	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_39	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_3	ENST00000277541	105	2	16916	5288	20021.42202	7585.727198	13.5941522534272	2.95651356376068e-09	1.92173381644444e-07	NOTCH1
PD30986_40	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_41	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_42	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_43	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_44	ENST00000277541	181	2	16916	5288	21186.1486	8107.609571	23.4219616639997	9.13041191605596e-16	6.02607186459693e-14	NOTCH1
PD30986_45	ENST00000277541	182	2	16916	5288	21208.85278	8145.040585	23.6317393000453	6.64589870526985e-16	4.3862931454781e-14	NOTCH1
PD30986_46	ENST00000277541	182	2	16916	5288	21208.85278	8145.040585	23.6317393000453	6.64589870526985e-16	4.3862931454781e-14	NOTCH1
PD30986_47	ENST00000277541	182	2	16916	5288	21208.85278	8145.040585	23.6317393000453	6.64589870526985e-16	4.3862931454781e-14	NOTCH1
